sample_name,cluster_id,cluster_color,cluster_label,class_id,class_color,class_label,Gad2_log10_cpm,Slc17a7_log10_cpm,Lamp5_log10_cpm,Sncg_log10_cpm,Vip_log10_cpm,Sst_log10_cpm,Pvalb_log10_cpm
F2S4_160127_023_C01,105,#74CAFF,L6 CT VISp Ctxn3 Brinp3,2,#27AAE1,Glutamatergic,0,2.73803118570454,2.77181803610706,0,0.341667531218834,0,0
F2S4_160127_023_D01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,3.22259985878484,0,0,0,0,0
F2S4_160127_023_E01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.46133337238989,0,3.3445690964689,0,0.347861035320363,0,0
F2S4_160127_023_F01,86,#C2E32C,L6 IT VISp Col23a1 Adamts2,2,#27AAE1,Glutamatergic,0,2.8776285046864,0,0,0.342374457586422,0.204086829756534,0
F2S4_160127_023_G01,106,#69A8E6,L6 CT VISp Ctxn3 Sla,2,#27AAE1,Glutamatergic,0,2.78590751084799,3.05343469346724,0,0.729184942879646,0,0
F2S4_160127_023_H01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,3.2630717788216,0,0,0.199670005470027,0,0
F2S4_160127_024_A01,86,#C2E32C,L6 IT VISp Col23a1 Adamts2,2,#27AAE1,Glutamatergic,0,2.96016915617448,1.42549990679565,0,0.206940794406745,0,0
F2S4_160127_024_B01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,3.00982765915372,1.59198506286023,0,0.38210210005176,0,0
F2S4_160127_024_C01,86,#C2E32C,L6 IT VISp Col23a1 Adamts2,2,#27AAE1,Glutamatergic,0,2.91848244856192,0,0,0.542336518058066,0,0
F2S4_160127_024_D01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,3.09495062633589,0,0,0.187622817393059,0,0
F2S4_160127_024_E01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,2.9690392484697,0,0,0.365554946762904,0,0
F2S4_160127_024_F01,104,#74A0FF,L6 CT VISp Gpr139,2,#27AAE1,Glutamatergic,0,2.93193873200472,1.56267993364426,0,0.199343923308858,0.199343923308858,0
F2S4_160127_024_G01,86,#C2E32C,L6 IT VISp Col23a1 Adamts2,2,#27AAE1,Glutamatergic,0,2.75418728848743,0,0,0.344606122641359,0,0
F2S4_160127_024_H01,85,#7F9922,L6 IT VISp Penk Fst,2,#27AAE1,Glutamatergic,0,2.87804727974345,0,0,0.358639273862499,0,0
F2S4_160127_025_A01,106,#69A8E6,L6 CT VISp Ctxn3 Sla,2,#27AAE1,Glutamatergic,0,2.68366987422595,2.42816562465174,0,0.4934583558215,0,0
F2S4_160127_025_B01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,3.08095735276371,0,0,0.20183548761992,0,0
F2S4_160127_025_C01,104,#74A0FF,L6 CT VISp Gpr139,2,#27AAE1,Glutamatergic,0,2.89538326502851,1.93198963146564,0,0,0.514359207769601,0
F2S4_160127_025_D01,104,#74A0FF,L6 CT VISp Gpr139,2,#27AAE1,Glutamatergic,0,3.30567746707767,0,0,0,0,0
F2S4_160127_025_E01,104,#74A0FF,L6 CT VISp Gpr139,2,#27AAE1,Glutamatergic,0,2.93302122666336,2.00199985711633,0,0,0,0
F2S4_160127_025_G01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,2.94902595617044,0,0,0.490478871905753,0,0
F2S4_160127_025_H01,101,#00B8C3,L6 CT ALM Cpa6,2,#27AAE1,Glutamatergic,0,3.04322407440003,0,0,0,0,0
F2S4_160127_026_A01,106,#69A8E6,L6 CT VISp Ctxn3 Sla,2,#27AAE1,Glutamatergic,0,2.8033129997662,2.52544114279131,0,0.471400003954921,0,0
F2S4_160127_026_B01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,2.95207089365205,2.10158378818071,0,0.423143401862057,0,0
F2S4_160127_026_C01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,2.88574763614865,0,0,0,0.441662145191084,0
F2S4_160127_026_D01,85,#7F9922,L6 IT VISp Penk Fst,2,#27AAE1,Glutamatergic,0,3.16176058507045,1.08556657730468,0,0,0,0
F2S4_160127_026_F01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,3.05508250926442,0,0,0,0,0
F2S4_160127_026_G01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,2.90483949616218,0,0,0,0,0
F2S4_160127_026_H01,87,#96E32C,L6 IT VISp Col18a1,2,#27AAE1,Glutamatergic,0,2.98188136360868,2.30638283327789,0,0,0,0
F2S4_160127_027_A01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,3.0452685679215,0,0,0.718692111434718,0,0
F2S4_160127_027_B01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,2.94350228580085,0,0,0.422834903076798,0.422834903076798,0
F2S4_160127_027_C01,104,#74A0FF,L6 CT VISp Gpr139,2,#27AAE1,Glutamatergic,0.179546746470708,3.1431773440334,1.70027365610612,0,0,0.179546746470708,0
F2S4_160127_027_D01,86,#C2E32C,L6 IT VISp Col23a1 Adamts2,2,#27AAE1,Glutamatergic,0,2.9235532685522,0,0,0,0,0
F2S4_160127_027_E01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,3.07282510275371,0.162541826036928,0,0,0,0
F2S4_160127_027_F01,105,#74CAFF,L6 CT VISp Ctxn3 Brinp3,2,#27AAE1,Glutamatergic,0,2.77630853126599,2.99006609682818,0,0.396183190254316,0,0
F2S4_160127_027_G01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,2.99942934530788,0,0,0.303264292423285,0,0
F2S4_160127_027_H01,86,#C2E32C,L6 IT VISp Col23a1 Adamts2,2,#27AAE1,Glutamatergic,0,2.84080778954862,0.184104053645275,0,0,0,0
F2S4_160127_028_A01,106,#69A8E6,L6 CT VISp Ctxn3 Sla,2,#27AAE1,Glutamatergic,0,2.8150000282883,2.97193947617515,0,0.302411972529874,0,0
F2S4_160127_028_B01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,2.86360424774755,0,0,0.205439839540691,0,0
F2S4_160127_028_C01,103,#5C89CC,L6 CT VISp Nxph2 Wls,2,#27AAE1,Glutamatergic,0,2.72074792973166,2.70864201337488,0,0,0,0
F2S4_160127_028_D01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,3.03849986633325,1.46228174458604,0,0,0,0
F2S4_160127_028_E01,86,#C2E32C,L6 IT VISp Col23a1 Adamts2,2,#27AAE1,Glutamatergic,0,3.12176006748572,0,0,0.177149528633622,0,0
F2S4_160127_028_F01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,2.93272571234876,0,0,0,0,0
F2S4_160127_028_G01,106,#69A8E6,L6 CT VISp Ctxn3 Sla,2,#27AAE1,Glutamatergic,0,2.54203319613368,2.02205364631602,0,0,0,0
F2S4_160127_028_H01,86,#C2E32C,L6 IT VISp Col23a1 Adamts2,2,#27AAE1,Glutamatergic,0.204655101141307,2.94797442100501,0,0,0,1.2936089739168,0
F2S4_160127_029_A01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0.189946997347696,2.99305718115877,0,0,0.422570607059767,0,0
F2S4_160127_029_B01,107,#578EBF,L6 CT VISp Krt80 Sla,2,#27AAE1,Glutamatergic,0,2.80099372298817,0,0,0,0,0
F2S4_160127_029_C01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,3.18944291728541,0,0,0,0,0
F2S4_160127_029_D01,106,#69A8E6,L6 CT VISp Ctxn3 Sla,2,#27AAE1,Glutamatergic,0,2.73264602818413,2.83196729252335,0,0,0,0
F2S4_160127_029_E01,106,#69A8E6,L6 CT VISp Ctxn3 Sla,2,#27AAE1,Glutamatergic,0,2.9777233384997,3.1251819139986,0,0.315317543928178,0,0
F2S4_160127_029_F01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,2.70350824721492,0,0,0,0,0
F2S4_160127_029_G01,86,#C2E32C,L6 IT VISp Col23a1 Adamts2,2,#27AAE1,Glutamatergic,0,2.92594852300064,0.34699601192019,0,0.207269314334239,0,0
F2S4_160127_029_H01,72,#26BF64,L5 IT VISp Col27a1,2,#27AAE1,Glutamatergic,0,2.9890209270116,0.215618653369266,0,0,0.359049043614817,0.788410751282848
F2S4_160127_030_A01,106,#69A8E6,L6 CT VISp Ctxn3 Sla,2,#27AAE1,Glutamatergic,0,2.57865394093156,2.75639367674771,0,0,0,0
F2S4_160127_030_B01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,2.74175286518259,0,0,0,0,0
F2S4_160127_030_C01,85,#7F9922,L6 IT VISp Penk Fst,2,#27AAE1,Glutamatergic,0,2.72668712932803,0,0,0,0,0
F2S4_160127_030_D01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,2.80301053977401,1.64471782477042,0,0.342029684734027,0,0
F2S4_160127_030_E01,105,#74CAFF,L6 CT VISp Ctxn3 Brinp3,2,#27AAE1,Glutamatergic,0,2.95204090103258,2.15512069648265,0,0.597350301093993,0,0
F2S4_160127_030_F01,87,#96E32C,L6 IT VISp Col18a1,2,#27AAE1,Glutamatergic,0,3.10751889153525,1.60168603629873,0,0.187855760893822,0,0
F2S4_160127_030_G01,107,#578EBF,L6 CT VISp Krt80 Sla,2,#27AAE1,Glutamatergic,0,2.83175358398337,2.205884604609,0,0,0,0
F2S4_160127_030_H01,113,#336D99,L6b P2ry12,2,#27AAE1,Glutamatergic,0,2.98154234509666,0.19577130478792,0,0,0,0
F2S4_160128_001_A01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.45631209047488,3.37673356435579,0,0.506373366805086,0,0
F2S4_160128_001_B01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,3.06849364563468,3.21589751058603,0,0.557654728493498,0,0
F2S4_160128_001_C01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,2.96501836862202,0,0,0,4.83869323191257,0.33139848430959,0
F2S4_160128_001_D01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.72574750951242,3.01653852958244,0,0.303630030630244,0,0
F2S4_160128_001_E01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,3.05614040240253,0,0.210504327442362,0,4.25443383393428,0,0
F2S4_160128_001_F01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.60277673660473,3.23174257721015,0,0.626074165904492,0,0
F2S4_160128_001_G01,24,#B3128A,Vip Rspo1 Itga4,1,#EF4136,GABAergic,2.28103059293852,0,0.206022594046241,0,4.7616592985539,0,0
F2S4_160128_001_H01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.4384687692234,0,3.29748097472776,0,0.41638792631854,0,0
F2S4_160128_002_A01,62,#A6E6A9,L2/3 IT VISp Adamts2,2,#27AAE1,Glutamatergic,0,2.63547098992644,3.26959184013276,0,0.783694642630019,0,0
F2S4_160128_002_B01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.75246398880894,3.00557673282091,0,0.435033620082145,0,0
F2S4_160128_002_C01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.41875870752617,0,3.3140194418292,0,0.47071198666437,0.362488938393372,0
F2S4_160128_002_D01,62,#A6E6A9,L2/3 IT VISp Adamts2,2,#27AAE1,Glutamatergic,0.182273240810603,2.81065085898606,3.38189228217447,0,0.557209047707217,0.310270279291983,0
F2S4_160128_002_E01,22,#AF00E6,Vip Rspo4 Rxfp1 Chat,1,#EF4136,GABAergic,2.91748573533744,0,0.205622277376196,0,4.30145728523903,0,0
F2S4_160128_002_F01,62,#A6E6A9,L2/3 IT VISp Adamts2,2,#27AAE1,Glutamatergic,0.191170195528789,2.88723612556953,3.22599618919188,0,0.323456508262963,0,0
F2S4_160128_002_G01,35,#CC6D3D,Sst Calb2 Pdlim5,1,#EF4136,GABAergic,3.14563951691761,0,0,0,0.3249084332447,4.20370886057373,0
F2S4_160128_002_H01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0.184947614413964,3.07967721917887,3.0216546620541,0,0.562829623758623,0.494656965565663,0
F2S4_160128_003_A01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.40660946657112,0,3.38081454978653,0,0.323415775271499,0,0
F2S4_160128_003_B01,22,#AF00E6,Vip Rspo4 Rxfp1 Chat,1,#EF4136,GABAergic,1.95047730150154,0,0,0,4.52381688369752,0,0
F2S4_160128_003_C01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.87990251153786,3.10935815274961,0,0,0,0
F2S4_160128_003_D01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.47514235500145,0.182416814914944,3.35032798936117,0,0.182416814914944,0,0
F2S4_160128_003_E01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0.194615517080784,2.75482678267982,3.28556273745434,0,0.430735013122744,0,0
F2S4_160128_003_F01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.61617193356813,3.3401904963253,0,0,0,0
F2S4_160128_003_G01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,1.51056052283535,0,0,0,4.54031258850012,0,0
F2S4_160128_003_H01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.36698253879962,0,3.16676854940256,0,0.785902131027267,0.32942245303493,1.14779652813145
F2S4_160128_004_A01,24,#B3128A,Vip Rspo1 Itga4,1,#EF4136,GABAergic,2.61539094854721,0,0,0,4.39018390582641,0,0
F2S4_160128_004_B01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.43124774472399,0,0,0.551598548895553,0,0
F2S4_160128_004_C01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.72380505490992,3.07910625416814,0,0,0,0
F2S4_160128_004_D01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,1.95087354826374,0,0,0,4.43802678321901,0,0
F2S4_160128_004_E01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.66676419826738,3.32994953104285,0,1.2555055498326,0.176173524416772,0
F2S4_160128_004_F01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.94772060862575,3.09306172325465,0,0.172033801910968,0,0
F2S4_160128_004_G01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.66648240235089,1.39176971607427,0,0.411028132007801,0,0
F2S4_160128_004_H01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.94307141713768,3.04842630111758,0,0,0.19169502543062,0
F2S4_160128_005_A01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0.207417818360548,2.9122524424783,3.03624375376723,0,0.207417818360548,0,0
F2S4_160128_005_B01,23,#FF00B3,Vip Lect1 Oxtr,1,#EF4136,GABAergic,3.03748580112319,0,0,0,4.31011557149051,0,0
F2S4_160128_005_C01,14,#7779BF,Vip Igfbp6 Car10,1,#EF4136,GABAergic,3.19448633532484,0,0.216563433928762,0,3.73822786957578,0,0
F2S4_160128_005_D01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.60557534685153,3.26937263146688,0,0.383763151268868,0,0
F2S4_160128_005_E01,5,#FF7290,Lamp5 Plch2 Dock5,1,#EF4136,GABAergic,3.38321022178048,0.181252039398604,3.50002380718284,0,0.665160301992827,0.181252039398604,0
F2S4_160128_005_F01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.73626745232072,2.09863980825172,0,0.293386313909237,0,0
F2S4_160128_005_G01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.54778786196857,3.31307640349096,0,0.50892219560363,0,0
F2S4_160128_005_H01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.92770257886565,3.41105429661187,0,0.198004607041463,0.198004607041463,0
F2S4_160128_006_A01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.36807397883006,0.189793160631442,0,0,4.32800870687493,0,0
F2S4_160128_006_B01,62,#A6E6A9,L2/3 IT VISp Adamts2,2,#27AAE1,Glutamatergic,0,2.63061358089747,3.03533245447178,0,0.541755505304897,0,0
F2S4_160128_006_C01,62,#A6E6A9,L2/3 IT VISp Adamts2,2,#27AAE1,Glutamatergic,0,2.82100715249872,3.07646996612392,0,0.220429088287888,0,0
F2S4_160128_006_D01,61,#D9F077,L2/3 IT VISp Rrad,2,#27AAE1,Glutamatergic,0,2.8485029821948,3.01834269662562,0,0,0.549414821864752,0
F2S4_160128_006_E01,28,#AD589A,Vip Crispld2 Kcne4,1,#EF4136,GABAergic,2.8383599233257,0,0,0,4.52290473730837,0,0
F2S4_160128_006_F01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.62192304040309,3.23098390617363,0,0,0,0
F2S4_160128_006_G01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.83236700397494,3.1747591346449,0,0,0,0
F2S4_160128_006_H01,63,#7AE6AB,L2/3 IT VISp Agmat,2,#27AAE1,Glutamatergic,0,2.81082764494306,3.43842091532853,0,0,0.168870191868838,0
F2S4_160128_007_A01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.58977509656033,2.66467355102003,0,0.544343124999317,0,0
F2S4_160128_007_B01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.67897426550034,1.27274187012593,0,0.537407465174708,0,0
F2S4_160128_007_C01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0.330564965672547,2.68031031766373,1.16699050466692,0,0.953528519035399,0.516071120787657,0
F2S4_160128_007_D01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.99534974543595,2.18881086375604,0,0.298169280041452,0,0.174186210576251
F2S4_160128_007_E01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.5536680270252,2.31929883269818,0,0.507355304604735,0,0
F2S4_160128_007_F01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.62886261703857,1.76552388246814,0,0,0,0
F2S4_160128_007_G01,89,#0000FF,L5 PT VISp Chrna6,2,#27AAE1,Glutamatergic,0,2.62825955745127,3.0308874554872,0,0.62091249574182,0,0
F2S4_160128_007_H01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0.383523163114167,2.58986566955166,0,0,0.495205438689261,0.908048445752957,0
F2S4_160128_008_B01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.6130478592784,2.88134813585704,0,0.574712588026614,0,0
F2S4_160128_008_C01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.5108739462376,1.90204525825156,0,0.699592814912134,0.36842174111158,0
F2S4_160128_008_E01,68,#00DDC5,L5 IT VISp Hsd11b1 Endou,2,#27AAE1,Glutamatergic,0.202980738331236,2.92760237424662,0,0,0.202980738331236,0,0
F2S4_160128_008_F01,69,#26FFF2,L5 IT VISp Whrn Tox2,2,#27AAE1,Glutamatergic,0,3.04168821696814,0.29766330708083,0,0.393896839140385,0,0
F2S4_160128_008_G01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0.275766597637086,2.39989427830501,1.81789125326662,0,0.657811655742754,0.275766597637086,0
F2S4_160128_008_H01,16,#533691,Vip Igfbp4 Mab21l1,1,#EF4136,GABAergic,3.11930119275706,0,0,0,4.4536492839986,0.952117161000858,0
F2S4_160128_009_A01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.47361061757285,1.63170801223901,0,1.20976888087696,0,0
F2S4_160128_009_B01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.98093811994852,1.8986025228203,0,0,0.175496365400291,0
F2S4_160128_009_C01,70,#00A809,L5 IT VISp Batf3,2,#27AAE1,Glutamatergic,0,3.02825824132759,0,0,0.209006607609658,0,0
F2S4_160128_009_D01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.61410892835153,0,0,0.298799293914586,0,0
F2S4_160128_009_F01,68,#00DDC5,L5 IT VISp Hsd11b1 Endou,2,#27AAE1,Glutamatergic,0,2.68634446393746,2.25532936583406,0,0.320480112373901,0,0
F2S4_160128_009_G01,15,#8194CC,Vip Igfbp6 Pltp,1,#EF4136,GABAergic,3.56192645527337,0,0,0,0,0,0
F2S4_160128_009_H01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.55454194672312,0,0,0,0,0
F2S4_160128_010_A01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.6121771678876,2.66578365701791,0,0.515764216858963,0.374290591190132,0
F2S4_160128_010_B01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.48164869125546,2.76076203145355,0,0,0,0
F2S4_160128_010_C01,40,#FFB307,Sst Chrna2 Ptgdr,1,#EF4136,GABAergic,2.66923242867669,0,0,0,0,4.02283252399073,0
F2S4_160128_010_D01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.56899777398161,0,0,0.534549410341941,0,0
F2S4_160128_010_E01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0.18911572802681,2.74203578135702,0,0,0,0.320423092388802,0
F2S4_160128_010_F01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.54717991177774,2.14117105232578,0,0,0.414606377532817,0
F2S4_160128_010_H01,99,#73CA95,L5 NP VISp Trhr Met,2,#27AAE1,Glutamatergic,0,2.79200268149437,0,0,0,0,0
F2S4_160128_011_A01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.74280407325339,0,0,0,0,0
F2S4_160128_011_B01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.53121839872221,2.08105817778828,0,0.288047976002193,0.582438477963638,0
F2S4_160128_011_C01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.49074983072546,0.382994306539354,0,0,0,0
F2S4_160128_011_D01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.45450241158275,1.74694559484539,0,0,0,0
F2S4_160128_011_E01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.4423194084398,2.0981585541143,0,0,0,0
F2S4_160128_011_F01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.71990061093898,2.46569408205082,0,0,0,0
F2S4_160128_011_G01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.49806694283087,1.80585813201084,0,0.287710134133171,0.167256896152105,0
F2S4_160128_011_H01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.57284193101257,1.38580109165266,0,0,0,0
F2S4_160128_012_A01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.42143742403716,1.91884941385555,0,0,0,0
F2S4_160128_012_B01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.21670136793594,2.22424182875526,0,0.387801980285213,0.500164414970729,0
F2S4_160128_012_C01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.64033204530737,0.626188011341828,0,0,0,0
F2S4_160128_012_D01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.55281768499394,0,0,0,0,0
F2S4_160128_012_E01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0.164025649175174,2.67294162925161,2.43196580362243,0,0,0,0
F2S4_160128_012_F01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.54972658153461,2.81620917139941,0,0,0,0
F2S4_160128_012_G01,97,#008F39,L5 NP VISp Trhr Cpne7,2,#27AAE1,Glutamatergic,0,2.37275996553429,0,0,0.177280922005797,0,0
F2S4_160128_012_H01,67,#00979D,L4 IT VISp Rspo1,2,#27AAE1,Glutamatergic,0,2.6508700605658,1.87430940924816,0,0,0,0
F2S4_160128_013_A01,71,#00FF00,L5 IT VISp Col6a1 Fezf2,2,#27AAE1,Glutamatergic,0,3.14219914456475,0,0,0,0.325016176762907,0
F2S4_160128_013_B01,71,#00FF00,L5 IT VISp Col6a1 Fezf2,2,#27AAE1,Glutamatergic,0,2.81442802185752,0,0,0,0.630704253452404,0
F2S4_160128_013_C01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,3.21934740723297,0,0,0,0.324279006615926,0
F2S4_160128_013_D01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,3.1654465895135,0.967412159949958,0,0,0,0.201730586192124
F2S4_160128_013_E01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,2.44942108087386,0,0,0,0,0
F2S4_160128_013_F01,38,#FF8011,Sst Myh8 Fibin,1,#EF4136,GABAergic,3.04592303286061,0,0,0,0,3.32851487168718,0
F2S4_160128_013_G01,97,#008F39,L5 NP VISp Trhr Cpne7,2,#27AAE1,Glutamatergic,0.155517146725143,2.53022304294392,0.269791392838788,0,0.269791392838788,0.155517146725143,0
F2S4_160128_013_H01,39,#FF9F2C,Sst Chrna2 Glra3,1,#EF4136,GABAergic,2.88741700639731,0,0,0,0,3.78507505493448,0
F2S4_160128_014_A01,71,#00FF00,L5 IT VISp Col6a1 Fezf2,2,#27AAE1,Glutamatergic,0.154815255633397,2.82634139743276,0,0,0,0,0
F2S4_160128_014_B01,86,#C2E32C,L6 IT VISp Col23a1 Adamts2,2,#27AAE1,Glutamatergic,0,2.75282240654606,1.50189461174608,0,0.27983484692896,0.27983484692896,0
F2S4_160128_014_C01,87,#96E32C,L6 IT VISp Col18a1,2,#27AAE1,Glutamatergic,0,2.80433364520573,1.63329480354404,0,0,0,0
F2S4_160128_014_D01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.99731826491783,0,0,0,0,0,1.9808593948835
F2S4_160128_014_E01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,2.97006225081393,0,0,0,0,0
F2S4_160128_014_G01,84,#A19922,L6 IT VISp Penk Col27a1,2,#27AAE1,Glutamatergic,0,3.01475792569248,1.86445830812766,0,0,0,0
F2S4_160128_014_H01,97,#008F39,L5 NP VISp Trhr Cpne7,2,#27AAE1,Glutamatergic,0,2.7176428889488,0,0,0,0,0
